stem,Adams filtration,weight,tautorsion,side,name,name_occurrence
70,23,45,1,machine,{23-199},1
70,24,40,1,machine,{24-193},1
70,24,40,1,machine,{24-195},1
70,24,44,1,machine,{24-197},1
70,24,44,1,machine,{24-199},1
70,25,39,1,machine,{25-192},1
70,25,43,1,machine,{25-193},1
70,25,43,1,machine,{25-196},1
70,26,42,1,machine,{26-185},1
70,26,42,1,machine,{26-187},1
70,26,46,1,machine,{26-188},1
70,26,46,1,machine,{26-191},1
70,27,41,1,machine,{27-176},1
70,27,41,1,machine,{27-178},1
70,27,45,1,machine,{27-180},1
70,27,45,1,machine,{27-182},1
70,27,45,1,machine,{27-183},1
70,28,40,1,machine,{28-171},1
70,28,40,1,machine,{28-173},1
70,28,44,1,machine,{28-174},1
70,28,44,1,machine,{28-176},1
70,28,48,1,machine,{28-178},1
70,29,39,1,machine,{29-165},1
70,29,43,1,machine,{29-167},1
70,29,43,1,machine,{29-169},1
70,29,47,1,machine,{29-170},1
70,30,38,1,machine,{30-156},1
70,30,42,1,machine,{30-158},1
70,30,46,1,machine,{30-161},1
70,30,46,1,machine,{30-163},1
70,31,41,1,machine,{31-148},1
70,31,45,1,machine,{31-150},1
70,31,45,1,machine,{31-152},1
70,31,49,1,machine,{31-154},1
70,31,49,1,machine,{31-155},1
70,32,40,1,machine,{32-140},1
70,32,44,1,machine,{32-142},1
70,32,44,1,machine,{32-144},1
70,32,48,1,machine,{32-145},1
70,32,48,1,machine,{32-147},1
70,33,39,1,machine,{33-132},1
70,33,43,1,machine,{33-134},1
70,33,47,1,machine,{33-136},1
70,33,47,1,machine,{33-138},1
70,34,42,1,machine,{34-125},1
70,34,46,1,machine,{34-127},1
70,34,50,1,machine,{34-130},1
70,35,41,1,machine,{35-116},1
70,35,45,1,machine,{35-118},1
70,35,49,1,machine,{35-120},1
70,35,49,1,machine,{35-122},1
70,36,40,1,machine,{36-108},1
70,36,44,1,machine,{36-109},1
70,36,48,1,machine,{36-111},1
70,36,48,1,machine,{36-113},1
70,36,52,1,machine,{36-114},1
70,37,39,1,machine,{37-99},1
70,37,43,1,machine,{37-100},1
70,37,47,1,machine,{37-102},1
70,37,51,1,machine,{37-104},1
70,37,51,1,machine,{37-106},1
70,38,38,1,machine,{38-92},1
70,38,46,1,machine,{38-94},1
70,38,50,1,machine,{38-96},1
70,39,45,1,machine,{39-86},1
70,39,49,1,machine,{39-88},1
70,39,53,1,machine,{39-90},1
70,40,44,1,machine,{40-79},1
70,40,48,1,machine,{40-80},1
70,40,52,1,machine,{40-82},1
70,40,52,1,machine,{40-84},1
70,41,43,1,machine,{41-72},1
70,41,47,1,machine,{41-73},1
70,41,51,1,machine,{41-75},1
70,41,55,1,machine,{41-77},1
70,42,42,1,machine,{42-66},1
70,42,50,1,machine,{42-68},1
70,42,54,1,machine,{42-70},1
70,43,49,1,machine,{43-62},1
70,43,53,1,machine,{43-64},1
70,44,48,1,machine,{44-57},1
70,44,52,1,machine,{44-58},1
70,44,56,1,machine,{44-60},1
70,45,47,1,machine,{45-51},1
70,45,51,1,machine,{45-52},1
70,45,55,1,machine,{45-54},1
70,46,46,1,machine,{46-47},1
70,46,54,1,machine,{46-49},1
70,47,53,1,machine,{47-44},1
70,47,57,1,machine,{47-46},1
70,48,52,1,machine,{48-40},1
70,48,56,1,machine,{48-41},1
70,49,51,1,machine,{49-36},1
70,49,55,1,machine,{49-37},1
70,50,50,1,machine,{50-32},1
70,50,58,1,machine,{50-34},1
70,51,57,1,machine,{51-30},1
70,52,56,1,machine,{52-27},1
70,52,60,1,machine,{52-28},1
70,53,55,1,machine,{53-23},1
70,53,59,1,machine,{53-24},1
70,54,54,1,machine,{54-21},1
70,55,61,1,machine,{55-19},1
70,56,60,1,machine,{56-17},1
70,57,59,1,machine,{57-14},1
70,57,63,1,machine,{57-15},1
70,58,58,1,machine,{58-12},1
70,60,64,1,machine,{60-10},1
70,61,63,1,machine,{61-8},1
70,62,62,1,machine,{62-7},1
71,14,40,1,machine,{14-152},1
71,17,41,1,machine,{17-186},1
71,18,40,1,machine,{18-192},1
71,18,40,1,machine,{18-194},1
71,19,43,1,machine,{19-198},1
71,19,43,1,machine,{19-200},1
71,20,42,1,machine,{20-203},1
71,20,42,1,machine,{20-207},1
71,21,41,1,machine,{21-211},1
71,21,41,1,machine,{21-213},1
71,22,40,1,machine,{22-208},1
71,22,44,1,machine,{22-211},1
71,22,44,1,machine,{22-213},1
71,23,39,1,machine,{23-204},1
71,23,43,1,machine,{23-205},1
71,23,43,1,machine,{23-208},1
71,23,43,1,machine,{23-210},1
71,24,38,1,machine,{24-202},1
71,24,42,1,machine,{24-204},1
71,24,42,1,machine,{24-206},1
71,24,42,1,machine,{24-208},1
71,24,46,1,machine,{24-207},1
71,25,41,1,machine,{25-200},1
71,25,41,1,machine,{25-202},1
71,25,45,1,machine,{25-204},1
71,25,45,1,machine,{25-206},1
71,26,40,1,machine,{26-192},1
71,26,40,1,machine,{26-194},1
71,26,44,1,machine,{26-195},1
71,26,44,1,machine,{26-198},1
71,27,43,1,machine,{27-187},1
71,27,43,1,machine,{27-189},1
71,27,47,1,machine,{27-190},1
71,27,47,1,machine,{27-193},1
71,28,42,1,machine,{28-181},1
71,28,42,1,machine,{28-183},1
71,28,46,1,machine,{28-185},1
71,28,46,1,machine,{28-187},1
71,28,46,1,machine,{28-188},1
71,29,41,1,machine,{29-175},1
71,29,41,1,machine,{29-177},1
71,29,45,1,machine,{29-178},1
71,29,45,1,machine,{29-180},1
71,29,49,1,machine,{29-182},1
71,30,40,1,machine,{30-166},1
71,30,44,1,machine,{30-168},1
71,30,44,1,machine,{30-170},1
71,30,48,1,machine,{30-171},1
71,31,39,1,machine,{31-156},1
71,31,43,1,machine,{31-158},1
71,31,47,1,machine,{31-161},1
71,31,47,1,machine,{31-163},1
71,32,38,1,machine,{32-148},1
71,32,42,1,machine,{32-150},1
71,32,46,1,machine,{32-152},1
71,32,46,1,machine,{32-154},1
71,32,50,1,machine,{32-156},1
71,32,50,1,machine,{32-157},1
71,33,41,1,machine,{33-142},1
71,33,45,1,machine,{33-144},1
71,33,45,1,machine,{33-146},1
71,33,49,1,machine,{33-147},1
71,33,49,1,machine,{33-149},1
71,34,40,1,machine,{34-133},1
71,34,44,1,machine,{34-135},1
71,34,48,1,machine,{34-137},1
71,34,48,1,machine,{34-139},1
71,35,43,1,machine,{35-125},1
71,35,47,1,machine,{35-127},1
71,35,51,1,machine,{35-130},1
71,36,42,1,machine,{36-116},1
71,36,46,1,machine,{36-118},1
71,36,50,1,machine,{36-120},1
71,36,50,1,machine,{36-122},1
71,37,41,1,machine,{37-108},1
71,37,45,1,machine,{37-109},1
71,37,49,1,machine,{37-111},1
71,37,49,1,machine,{37-113},1
71,37,53,1,machine,{37-114},1
71,38,40,1,machine,{38-99},1
71,38,44,1,machine,{38-100},1
71,38,48,1,machine,{38-102},1
71,38,52,1,machine,{38-104},1
71,38,52,1,machine,{38-106},1
71,39,39,1,machine,{39-92},1
71,39,47,1,machine,{39-94},1
71,39,51,1,machine,{39-96},1
71,40,46,1,machine,{40-86},1
71,40,50,1,machine,{40-88},1
71,40,54,1,machine,{40-90},1
71,41,45,1,machine,{41-79},1
71,41,49,1,machine,{41-80},1
71,41,53,1,machine,{41-82},1
71,41,53,1,machine,{41-84},1
71,42,44,1,machine,{42-72},1
71,42,48,1,machine,{42-73},1
71,42,52,1,machine,{42-75},1
71,42,56,1,machine,{42-77},1
71,43,43,1,machine,{43-66},1
71,43,51,1,machine,{43-68},1
71,43,55,1,machine,{43-70},1
71,44,50,1,machine,{44-62},1
71,44,54,1,machine,{44-64},1
71,45,49,1,machine,{45-57},1
71,45,53,1,machine,{45-58},1
71,45,57,1,machine,{45-60},1
71,46,48,1,machine,{46-51},1
71,46,52,1,machine,{46-52},1
71,46,56,1,machine,{46-54},1
71,47,47,1,machine,{47-47},1
71,47,55,1,machine,{47-49},1
71,48,54,1,machine,{48-44},1
71,48,58,1,machine,{48-46},1
71,49,53,1,machine,{49-40},1
71,49,57,1,machine,{49-41},1
71,50,52,1,machine,{50-36},1
71,50,56,1,machine,{50-37},1
71,51,51,1,machine,{51-32},1
71,51,59,1,machine,{51-34},1
71,52,58,1,machine,{52-30},1
71,53,57,1,machine,{53-27},1
71,53,61,1,machine,{53-28},1
71,54,56,1,machine,{54-23},1
71,54,60,1,machine,{54-24},1
71,55,55,1,machine,{55-21},1
71,56,62,1,machine,{56-19},1
71,57,61,1,machine,{57-17},1
71,58,60,1,machine,{58-14},1
71,58,64,1,machine,{58-15},1
71,59,59,1,machine,{59-12},1
71,61,65,1,machine,{61-10},1
72,15,41,1,machine,{15-164},1
72,16,40,1,machine,{16-175},1
72,18,42,1,machine,{18-200},1
72,19,41,1,machine,{19-203},1
72,19,41,1,machine,{19-205},1
72,20,40,1,machine,{20-210},1
72,20,40,1,machine,{20-212},1
72,20,44,1,machine,{20-213},1
72,20,44,1,machine,{20-215},1
72,21,43,1,machine,{21-217},1
72,21,43,1,machine,{21-221},1
72,22,42,1,machine,{22-216},1
72,22,42,1,machine,{22-218},1
72,22,42,1,machine,{22-220},1
72,23,45,1,machine,{23-217},1
72,23,45,1,machine,{23-219},1
72,24,40,1,machine,{24-212},1
72,24,44,1,machine,{24-213},1
72,24,44,1,machine,{24-216},1
72,24,44,1,machine,{24-218},1
72,25,39,1,machine,{25-209},1
72,25,43,1,machine,{25-211},1
72,25,43,1,machine,{25-213},1
72,25,43,1,machine,{25-215},1
72,25,47,1,machine,{25-214},1
72,26,42,1,machine,{26-203},1
72,26,42,1,machine,{26-205},1
72,26,46,1,machine,{26-207},1
72,26,46,1,machine,{26-209},1
72,27,41,1,machine,{27-194},1
72,27,41,1,machine,{27-196},1
72,27,45,1,machine,{27-197},1
72,27,45,1,machine,{27-200},1
72,28,40,1,machine,{28-189},1
72,28,44,1,machine,{28-192},1
72,28,44,1,machine,{28-194},1
72,28,48,1,machine,{28-195},1
72,28,48,1,machine,{28-198},1
72,29,43,1,machine,{29-186},1
72,29,43,1,machine,{29-188},1
72,29,47,1,machine,{29-190},1
72,29,47,1,machine,{29-192},1
72,29,47,1,machine,{29-193},1
72,30,42,1,machine,{30-177},1
72,30,42,1,machine,{30-179},1
72,30,46,1,machine,{30-180},1
72,30,46,1,machine,{30-182},1
72,30,50,1,machine,{30-184},1
72,31,41,1,machine,{31-167},1
72,31,45,1,machine,{31-169},1
72,31,45,1,machine,{31-171},1
72,31,49,1,machine,{31-172},1
72,32,40,1,machine,{32-159},1
72,32,44,1,machine,{32-161},1
72,32,48,1,machine,{32-164},1
72,32,48,1,machine,{32-166},1
72,33,39,1,machine,{33-151},1
72,33,43,1,machine,{33-153},1
72,33,47,1,machine,{33-155},1
72,33,47,1,machine,{33-157},1
72,33,51,1,machine,{33-159},1
72,33,51,1,machine,{33-160},1
72,34,42,1,machine,{34-143},1
72,34,46,1,machine,{34-145},1
72,34,46,1,machine,{34-147},1
72,34,50,1,machine,{34-148},1
72,34,50,1,machine,{34-150},1
72,35,41,1,machine,{35-134},1
72,35,45,1,machine,{35-136},1
72,35,49,1,machine,{35-138},1
72,35,49,1,machine,{35-140},1
72,36,44,1,machine,{36-126},1
72,36,48,1,machine,{36-128},1
72,36,52,1,machine,{36-131},1
72,37,43,1,machine,{37-116},1
72,37,47,1,machine,{37-118},1
72,37,51,1,machine,{37-120},1
72,37,51,1,machine,{37-122},1
72,38,42,1,machine,{38-108},1
72,38,46,1,machine,{38-109},1
72,38,50,1,machine,{38-111},1
72,38,50,1,machine,{38-113},1
72,38,54,1,machine,{38-114},1
72,39,41,1,machine,{39-99},1
72,39,45,1,machine,{39-100},1
72,39,49,1,machine,{39-102},1
72,39,53,1,machine,{39-104},1
72,39,53,1,machine,{39-106},1
72,40,40,1,machine,{40-92},1
72,40,48,1,machine,{40-94},1
72,40,52,1,machine,{40-96},1
72,41,47,1,machine,{41-86},1
72,41,51,1,machine,{41-88},1
72,41,55,1,machine,{41-90},1
72,42,46,1,machine,{42-79},1
72,42,50,1,machine,{42-80},1
72,42,54,1,machine,{42-82},1
72,42,54,1,machine,{42-84},1
72,43,45,1,machine,{43-72},1
72,43,49,1,machine,{43-73},1
72,43,53,1,machine,{43-75},1
72,43,57,1,machine,{43-77},1
72,44,44,1,machine,{44-66},1
72,44,52,1,machine,{44-68},1
72,44,56,1,machine,{44-70},1
72,45,51,1,machine,{45-62},1
72,45,55,1,machine,{45-64},1
72,46,50,1,machine,{46-57},1
72,46,54,1,machine,{46-58},1
72,46,58,1,machine,{46-60},1
72,47,49,1,machine,{47-51},1
72,47,53,1,machine,{47-52},1
72,47,57,1,machine,{47-54},1
72,48,48,1,machine,{48-47},1
72,48,56,1,machine,{48-49},1
72,49,55,1,machine,{49-44},1
72,49,59,1,machine,{49-46},1
72,50,54,1,machine,{50-40},1
72,50,58,1,machine,{50-41},1
72,51,53,1,machine,{51-36},1
72,51,57,1,machine,{51-37},1
72,52,52,1,machine,{52-32},1
72,52,60,1,machine,{52-34},1
72,53,59,1,machine,{53-30},1
72,54,58,1,machine,{54-27},1
72,54,62,1,machine,{54-28},1
72,55,57,1,machine,{55-23},1
72,55,61,1,machine,{55-24},1
72,56,56,1,machine,{56-21},1
72,57,63,1,machine,{57-19},1
72,58,62,1,machine,{58-17},1
72,59,61,1,machine,{59-14},1
72,59,65,1,machine,{59-15},1
72,60,60,1,machine,{60-12},1
73,16,42,1,machine,{16-179},1
73,17,41,1,machine,{17-195},1
73,18,40,1,machine,{18-204},1
73,18,44,1,machine,{18-205},1
73,20,42,1,machine,{20-220},1
73,20,42,1,machine,{20-222},1
73,21,41,1,machine,{21-224},1
73,21,41,1,machine,{21-226},1
73,21,45,1,machine,{21-227},1
73,21,45,1,machine,{21-229},1
73,22,40,1,machine,{22-223},1
73,22,40,1,machine,{22-226},1
73,22,44,1,machine,{22-224},1
73,22,44,1,machine,{22-228},1
73,23,43,1,machine,{23-222},1
73,23,43,1,machine,{23-224},1
73,23,43,1,machine,{23-226},1
73,24,42,1,machine,{24-220},1
73,24,42,1,machine,{24-223},1
73,24,46,1,machine,{24-226},1
73,24,46,1,machine,{24-228},1
73,25,41,1,machine,{25-220},1
73,25,45,1,machine,{25-221},1
73,25,45,1,machine,{25-224},1
73,25,45,1,machine,{25-226},1
73,26,40,1,machine,{26-213},1
73,26,44,1,machine,{26-215},1
73,26,44,1,machine,{26-217},1
73,26,44,1,machine,{26-219},1
73,26,48,1,machine,{26-218},1
73,27,43,1,machine,{27-206},1
73,27,43,1,machine,{27-208},1
73,27,47,1,machine,{27-210},1
73,27,47,1,machine,{27-212},1
73,28,42,1,machine,{28-200},1
73,28,42,1,machine,{28-202},1
73,28,46,1,machine,{28-203},1
73,28,46,1,machine,{28-206},1
73,29,41,1,machine,{29-194},1
73,29,45,1,machine,{29-197},1
73,29,45,1,machine,{29-199},1
73,29,49,1,machine,{29-200},1
73,29,49,1,machine,{29-203},1
73,30,40,1,machine,{30-185},1
73,30,44,1,machine,{30-187},1
73,30,44,1,machine,{30-189},1
73,30,48,1,machine,{30-191},1
73,30,48,1,machine,{30-193},1
73,30,48,1,machine,{30-194},1
73,31,43,1,machine,{31-178},1
73,31,43,1,machine,{31-180},1
73,31,47,1,machine,{31-181},1
73,31,47,1,machine,{31-183},1
73,31,51,1,machine,{31-185},1
73,32,42,1,machine,{32-170},1
73,32,46,1,machine,{32-172},1
73,32,46,1,machine,{32-174},1
73,32,50,1,machine,{32-175},1
73,33,41,1,machine,{33-161},1
73,33,45,1,machine,{33-163},1
73,33,49,1,machine,{33-166},1
73,33,49,1,machine,{33-168},1
73,34,40,1,machine,{34-151},1
73,34,44,1,machine,{34-153},1
73,34,48,1,machine,{34-155},1
73,34,48,1,machine,{34-157},1
73,34,52,1,machine,{34-159},1
73,34,52,1,machine,{34-160},1
73,35,43,1,machine,{35-143},1
73,35,47,1,machine,{35-145},1
73,35,47,1,machine,{35-147},1
73,35,51,1,machine,{35-148},1
73,35,51,1,machine,{35-150},1
73,36,42,1,machine,{36-134},1
73,36,46,1,machine,{36-136},1
73,36,50,1,machine,{36-138},1
73,36,50,1,machine,{36-140},1
73,37,45,1,machine,{37-126},1
73,37,49,1,machine,{37-128},1
73,37,53,1,machine,{37-131},1
73,38,44,1,machine,{38-116},1
73,38,48,1,machine,{38-118},1
73,38,52,1,machine,{38-120},1
73,38,52,1,machine,{38-122},1
73,39,43,1,machine,{39-108},1
73,39,47,1,machine,{39-109},1
73,39,51,1,machine,{39-111},1
73,39,51,1,machine,{39-113},1
73,39,55,1,machine,{39-114},1
73,40,42,1,machine,{40-99},1
73,40,46,1,machine,{40-100},1
73,40,50,1,machine,{40-102},1
73,40,54,1,machine,{40-104},1
73,40,54,1,machine,{40-106},1
73,41,41,1,machine,{41-92},1
73,41,49,1,machine,{41-94},1
73,41,53,1,machine,{41-96},1
73,42,48,1,machine,{42-86},1
73,42,52,1,machine,{42-88},1
73,42,56,1,machine,{42-90},1
73,43,47,1,machine,{43-79},1
73,43,51,1,machine,{43-80},1
73,43,55,1,machine,{43-82},1
73,43,55,1,machine,{43-84},1
73,44,46,1,machine,{44-72},1
73,44,50,1,machine,{44-73},1
73,44,54,1,machine,{44-75},1
73,44,58,1,machine,{44-77},1
73,45,45,1,machine,{45-66},1
73,45,53,1,machine,{45-68},1
73,45,57,1,machine,{45-70},1
73,46,52,1,machine,{46-62},1
73,46,56,1,machine,{46-64},1
73,47,51,1,machine,{47-57},1
73,47,55,1,machine,{47-58},1
73,47,59,1,machine,{47-60},1
73,48,50,1,machine,{48-51},1
73,48,54,1,machine,{48-52},1
73,48,58,1,machine,{48-54},1
73,49,49,1,machine,{49-47},1
73,49,57,1,machine,{49-49},1
73,50,56,1,machine,{50-44},1
73,50,60,1,machine,{50-46},1
73,51,55,1,machine,{51-40},1
73,51,59,1,machine,{51-41},1
73,52,54,1,machine,{52-36},1
73,52,58,1,machine,{52-37},1
73,53,53,1,machine,{53-32},1
73,53,61,1,machine,{53-34},1
73,54,60,1,machine,{54-30},1
73,55,59,1,machine,{55-27},1
73,55,63,1,machine,{55-28},1
73,56,58,1,machine,{56-23},1
73,56,62,1,machine,{56-24},1
73,57,57,1,machine,{57-21},1
73,58,64,1,machine,{58-19},1
73,59,63,1,machine,{59-17},1
74,17,43,1,machine,{17-200},1
74,18,42,1,machine,{18-209},1
74,18,42,1,machine,{18-210},1
74,19,45,1,machine,{19-218},1
74,20,40,1,machine,{20-226},1
74,20,44,1,machine,{20-224},1
74,20,44,1,machine,{20-229},1
74,21,43,1,machine,{21-235},1
74,21,43,1,machine,{21-237},1
74,22,42,1,machine,{22-233},1
74,22,42,1,machine,{22-235},1
74,22,46,1,machine,{22-236},1
74,22,46,1,machine,{22-238},1
74,23,41,1,machine,{23-230},1
74,23,41,1,machine,{23-233},1
74,23,45,1,machine,{23-231},1
74,23,45,1,machine,{23-235},1
74,24,40,1,machine,{24-230},1
74,24,44,1,machine,{24-232},1
74,24,44,1,machine,{24-234},1
74,24,44,1,machine,{24-236},1
74,25,43,1,machine,{25-229},1
74,25,43,1,machine,{25-232},1
74,25,47,1,machine,{25-235},1
74,25,47,1,machine,{25-237},1
74,26,42,1,machine,{26-222},1
74,26,42,1,machine,{26-224},1
74,26,46,1,machine,{26-225},1
74,26,46,1,machine,{26-228},1
74,26,46,1,machine,{26-230},1
74,27,45,1,machine,{27-218},1
74,27,45,1,machine,{27-220},1
74,27,45,1,machine,{27-222},1
74,27,49,1,machine,{27-221},1
74,28,40,1,machine,{28-211},1
74,28,44,1,machine,{28-212},1
74,28,44,1,machine,{28-214},1
74,28,48,1,machine,{28-216},1
74,28,48,1,machine,{28-218},1
74,29,43,1,machine,{29-205},1
74,29,43,1,machine,{29-207},1
74,29,47,1,machine,{29-208},1
74,29,47,1,machine,{29-211},1
74,30,42,1,machine,{30-196},1
74,30,46,1,machine,{30-199},1
74,30,46,1,machine,{30-201},1
74,30,50,1,machine,{30-202},1
74,30,50,1,machine,{30-205},1
74,31,41,1,machine,{31-186},1
74,31,45,1,machine,{31-188},1
74,31,45,1,machine,{31-190},1
74,31,49,1,machine,{31-192},1
74,31,49,1,machine,{31-194},1
74,31,49,1,machine,{31-195},1
74,32,40,1,machine,{32-179},1
74,32,44,1,machine,{32-181},1
74,32,44,1,machine,{32-183},1
74,32,48,1,machine,{32-184},1
74,32,48,1,machine,{32-186},1
74,32,52,1,machine,{32-188},1
74,33,43,1,machine,{33-173},1
74,33,47,1,machine,{33-175},1
74,33,47,1,machine,{33-177},1
74,33,51,1,machine,{33-178},1
74,34,42,1,machine,{34-162},1
74,34,46,1,machine,{34-164},1
74,34,50,1,machine,{34-167},1
74,34,50,1,machine,{34-169},1
74,35,41,1,machine,{35-151},1
74,35,45,1,machine,{35-153},1
74,35,49,1,machine,{35-155},1
74,35,49,1,machine,{35-157},1
74,35,53,1,machine,{35-159},1
74,35,53,1,machine,{35-160},1
74,36,40,1,machine,{36-142},1
74,36,44,1,machine,{36-143},1
74,36,48,1,machine,{36-145},1
74,36,48,1,machine,{36-147},1
74,36,52,1,machine,{36-148},1
74,36,52,1,machine,{36-150},1
74,37,39,1,machine,{37-133},1
74,37,43,1,machine,{37-134},1
74,37,47,1,machine,{37-136},1
74,37,51,1,machine,{37-138},1
74,37,51,1,machine,{37-140},1
74,38,46,1,machine,{38-126},1
74,38,50,1,machine,{38-128},1
74,38,54,1,machine,{38-131},1
74,39,45,1,machine,{39-116},1
74,39,49,1,machine,{39-118},1
74,39,53,1,machine,{39-120},1
74,39,53,1,machine,{39-122},1
74,40,44,1,machine,{40-108},1
74,40,48,1,machine,{40-109},1
74,40,52,1,machine,{40-111},1
74,40,52,1,machine,{40-113},1
74,40,56,1,machine,{40-114},1
74,41,43,1,machine,{41-99},1
74,41,47,1,machine,{41-100},1
74,41,51,1,machine,{41-102},1
74,41,55,1,machine,{41-104},1
74,41,55,1,machine,{41-106},1
74,42,42,1,machine,{42-92},1
74,42,50,1,machine,{42-94},1
74,42,54,1,machine,{42-96},1
74,43,49,1,machine,{43-86},1
74,43,53,1,machine,{43-88},1
74,43,57,1,machine,{43-90},1
74,44,48,1,machine,{44-79},1
74,44,52,1,machine,{44-80},1
74,44,56,1,machine,{44-82},1
74,44,56,1,machine,{44-84},1
74,45,47,1,machine,{45-72},1
74,45,51,1,machine,{45-73},1
74,45,55,1,machine,{45-75},1
74,45,59,1,machine,{45-77},1
74,46,46,1,machine,{46-66},1
74,46,54,1,machine,{46-68},1
74,46,58,1,machine,{46-70},1
74,47,53,1,machine,{47-62},1
74,47,57,1,machine,{47-64},1
74,48,52,1,machine,{48-57},1
74,48,56,1,machine,{48-58},1
74,48,60,1,machine,{48-60},1
74,49,51,1,machine,{49-51},1
74,49,55,1,machine,{49-52},1
74,49,59,1,machine,{49-54},1
74,50,50,1,machine,{50-47},1
74,50,58,1,machine,{50-49},1
74,51,57,1,machine,{51-44},1
74,51,61,1,machine,{51-46},1
74,52,56,1,machine,{52-40},1
74,52,60,1,machine,{52-41},1
74,53,55,1,machine,{53-36},1
74,53,59,1,machine,{53-37},1
74,54,54,1,machine,{54-32},1
74,54,62,1,machine,{54-34},1
74,55,61,1,machine,{55-30},1
74,56,60,1,machine,{56-27},1
74,56,64,1,machine,{56-28},1
74,57,59,1,machine,{57-23},1
74,57,63,1,machine,{57-24},1
74,58,58,1,machine,{58-21},1
75,16,42,1,machine,{16-185},1
75,18,44,1,machine,{18-217},1
75,19,43,1,machine,{19-223},1
75,19,43,1,machine,{19-224},1
75,20,42,1,machine,{20-232},1
75,20,42,1,machine,{20-234},1
75,20,46,1,machine,{20-235},1
75,21,41,1,machine,{21-242},1
75,21,45,1,machine,{21-240},1
75,21,45,1,machine,{21-245},1
75,22,44,1,machine,{22-242},1
75,22,44,1,machine,{22-244},1
75,22,44,1,machine,{22-246},1
75,23,47,1,machine,{23-244},1
75,23,47,1,machine,{23-246},1
75,24,42,1,machine,{24-241},1
75,24,42,1,machine,{24-244},1
75,24,46,1,machine,{24-242},1
75,24,46,1,machine,{24-246},1
75,25,41,1,machine,{25-239},1
75,25,45,1,machine,{25-241},1
75,25,45,1,machine,{25-243},1
75,25,45,1,machine,{25-245},1
75,26,40,1,machine,{26-232},1
75,26,44,1,machine,{26-233},1
75,26,44,1,machine,{26-236},1
75,26,48,1,machine,{26-239},1
75,26,48,1,machine,{26-241},1
75,27,43,1,machine,{27-225},1
75,27,43,1,machine,{27-227},1
75,27,47,1,machine,{27-228},1
75,27,47,1,machine,{27-231},1
75,27,47,1,machine,{27-233},1
75,28,42,1,machine,{28-220},1
75,28,42,1,machine,{28-222},1
75,28,46,1,machine,{28-224},1
75,28,46,1,machine,{28-226},1
75,28,46,1,machine,{28-228},1
75,28,50,1,machine,{28-227},1
75,29,41,1,machine,{29-217},1
75,29,45,1,machine,{29-218},1
